AWAY_TEAM,HOME_TEAM,WEEK,SLOT,NETWORK,QUAL_POINTS
IND,SEA,2,THUN,CBS,8
IND,SEA,2,MON1,ESP,8
IND,SEA,2,SUNN,NBC,8
IND,SEA,3,THUN,CBS,8
IND,SEA,3,MON1,ESP,8
IND,SEA,3,SUNN,NBC,8
IND,SEA,4,THUN,CBS,8
IND,SEA,4,MON1,ESP,8
IND,SEA,4,SUNN,NBC,8
IND,SEA,5,THUN,CBS,8
IND,SEA,5,MON1,ESP,8
IND,SEA,5,SUNN,NBC,8
IND,SEA,6,THUN,CBS,8
IND,SEA,6,MON1,ESP,8
IND,SEA,6,SUNN,NBC,8
IND,SEA,7,THUN,CBS,8
IND,SEA,7,MON1,ESP,8
IND,SEA,7,SUNN,NBC,8
IND,SEA,8,THUN,CBS,8
IND,SEA,8,MON1,ESP,8
IND,SEA,8,SUNN,NBC,8
IND,SEA,9,THUN,CBS,8
IND,SEA,9,MON1,ESP,8
IND,SEA,9,SUNN,NBC,8
IND,SEA,10,THUN,NFL,8
IND,SEA,10,MON1,ESP,8
IND,SEA,10,SUNN,NBC,8
IND,SEA,11,THUN,NFL,8
IND,SEA,11,MON1,ESP,8
IND,SEA,11,SUNN,NBC,8
IND,SEA,12,THUN,NBC,8
IND,SEA,12,MON1,ESP,8
IND,SEA,12,SUNN,NBC,8
IND,SEA,13,THUN,NFL,8
IND,SEA,13,MON1,ESP,8
IND,SEA,13,SUNN,NBC,8
IND,SEA,14,THUN,NFL,8
IND,SEA,14,MON1,ESP,8
IND,SEA,14,SUNN,NBC,8
IND,SEA,15,THUN,NFL,8
IND,SEA,15,MON1,ESP,8
IND,SEA,15,SUNN,NBC,8
IND,SEA,15,SATL,NFL,8
IND,SEA,16,SATL,NFL,8
IND,SEA,16,MON1,ESP,8
IND,SEA,16,SUNN,NBC,8
IND,SEA,1,SUND,CBS,6
IND,SEA,2,SUND,CBS,6
IND,SEA,3,SUND,CBS,6
IND,SEA,4,SUND,CBS,6
IND,SEA,5,SUND,CBS,6
IND,SEA,6,SUND,CBS,6
IND,SEA,7,SUND,CBS,6
IND,SEA,8,SUND,CBS,6
IND,SEA,9,SUND,CBS,6
IND,SEA,10,SUND,CBS,6
IND,SEA,11,SUND,CBS,6
IND,SEA,12,SUND,CBS,6
IND,SEA,13,SUND,CBS,6
IND,SEA,14,SUND,CBS,6
IND,SEA,15,SUND,CBS,6
IND,SEA,16,SUND,CBS,6
IND,SEA,1,SUNL,CBS,4
IND,SEA,2,SUNL,CBS,4
IND,SEA,3,SUNL,CBS,4
IND,SEA,4,SUNL,CBS,4
IND,SEA,5,SUNL,CBS,4
IND,SEA,6,SUNL,CBS,4
IND,SEA,7,SUNL,CBS,4
IND,SEA,8,SUNL,CBS,4
IND,SEA,9,SUNL,CBS,4
IND,SEA,10,SUNL,CBS,4
IND,SEA,11,SUNL,CBS,4
IND,SEA,12,SUNL,CBS,4
IND,SEA,13,SUNL,CBS,4
IND,SEA,14,SUNL,CBS,4
IND,SEA,15,SUNL,CBS,4
IND,SEA,16,SUNL,CBS,4
IND,SEA,16,SATE,NFL,6
IND,SEA,15,SATE,NFL,6
ATL,SEA,1,THUN,NBC,10
ATL,SEA,1,MON1,ESP,10
ATL,SEA,1,MON2,ESP,10
ATL,SEA,1,SUNN,NBC,10
ATL,SEA,2,THUN,CBS,10
ATL,SEA,2,MON1,ESP,10
ATL,SEA,2,SUNN,NBC,10
ATL,SEA,3,THUN,CBS,10
ATL,SEA,3,MON1,ESP,10
ATL,SEA,3,SUNN,NBC,10
ATL,SEA,4,THUN,CBS,10
ATL,SEA,4,MON1,ESP,10
ATL,SEA,4,SUNN,NBC,10
ATL,SEA,5,THUN,CBS,10
ATL,SEA,5,MON1,ESP,10
ATL,SEA,5,SUNN,NBC,10
ATL,SEA,6,THUN,CBS,10
ATL,SEA,6,MON1,ESP,10
ATL,SEA,6,SUNN,NBC,10
ATL,SEA,7,THUN,CBS,10
ATL,SEA,7,MON1,ESP,10
ATL,SEA,7,SUNN,NBC,10
ATL,SEA,8,THUN,CBS,10
ATL,SEA,8,MON1,ESP,10
ATL,SEA,8,SUNN,NBC,10
ATL,SEA,9,THUN,CBS,10
ATL,SEA,9,MON1,ESP,10
ATL,SEA,9,SUNN,NBC,10
ATL,SEA,10,THUN,NFL,10
ATL,SEA,10,MON1,ESP,10
ATL,SEA,10,SUNN,NBC,10
ATL,SEA,11,THUN,NFL,10
ATL,SEA,11,MON1,ESP,10
ATL,SEA,11,SUNN,NBC,10
ATL,SEA,12,THUN,NBC,10
ATL,SEA,12,MON1,ESP,10
ATL,SEA,12,SUNN,NBC,10
ATL,SEA,13,THUN,NFL,10
ATL,SEA,13,MON1,ESP,10
ATL,SEA,13,SUNN,NBC,10
ATL,SEA,14,THUN,NFL,10
ATL,SEA,14,MON1,ESP,10
ATL,SEA,14,SUNN,NBC,10
ATL,SEA,15,THUN,NFL,10
ATL,SEA,15,MON1,ESP,10
ATL,SEA,15,SUNN,NBC,10
ATL,SEA,15,SATL,NFL,10
ATL,SEA,16,SATL,NFL,10
ATL,SEA,16,MON1,ESP,10
ATL,SEA,16,SUNN,NBC,10
ATL,SEA,1,SUND,FOX,7.5
ATL,SEA,2,SUND,FOX,7.5
ATL,SEA,3,SUND,FOX,7.5
ATL,SEA,4,SUND,FOX,7.5
ATL,SEA,5,SUND,FOX,7.5
ATL,SEA,6,SUND,FOX,7.5
ATL,SEA,7,SUND,FOX,7.5
ATL,SEA,8,SUND,FOX,7.5
ATL,SEA,9,SUND,FOX,7.5
ATL,SEA,10,SUND,FOX,7.5
ATL,SEA,11,SUND,FOX,7.5
ATL,SEA,12,SUND,FOX,7.5
ATL,SEA,13,SUND,FOX,7.5
ATL,SEA,14,SUND,FOX,7.5
ATL,SEA,15,SUND,FOX,7.5
ATL,SEA,16,SUND,FOX,7.5
ATL,SEA,1,SUNL,FOX,5
ATL,SEA,2,SUNL,FOX,5
ATL,SEA,3,SUNL,FOX,5
ATL,SEA,4,SUNL,FOX,5
ATL,SEA,5,SUNL,FOX,5
ATL,SEA,6,SUNL,FOX,5
ATL,SEA,7,SUNL,FOX,5
ATL,SEA,8,SUNL,FOX,5
ATL,SEA,9,SUNL,FOX,5
ATL,SEA,10,SUNL,FOX,5
ATL,SEA,11,SUNL,FOX,5
ATL,SEA,12,SUNL,FOX,5
ATL,SEA,13,SUNL,FOX,5
ATL,SEA,14,SUNL,FOX,5
ATL,SEA,15,SUNL,FOX,5
ATL,SEA,16,SUNL,FOX,5
ATL,SEA,16,SATE,NFL,7.5
ATL,SEA,15,SATE,NFL,7.5
LAR,ARZ,1,SUNL,FOX,2
LAR,ARZ,2,SUNL,FOX,2
LAR,ARZ,3,SUNL,FOX,2
LAR,ARZ,4,SUNL,FOX,2
LAR,ARZ,5,SUNL,FOX,2
LAR,ARZ,6,SUNL,FOX,2
LAR,ARZ,7,SUNL,FOX,2
LAR,ARZ,8,SUNL,FOX,2
LAR,ARZ,9,SUNL,FOX,2
LAR,ARZ,10,SUNL,FOX,2
LAR,ARZ,11,SUNL,FOX,2
LAR,ARZ,12,SUNL,FOX,2
LAR,ARZ,13,SUNL,FOX,2
LAR,ARZ,14,SUNL,FOX,2
LAR,ARZ,15,SUNL,FOX,2
LAR,ARZ,16,SUNL,FOX,2
LAR,ARZ,17,SUNL,FOX,2
SF,ARZ,1,THUN,NBC,8
SF,ARZ,1,MON1,ESP,8
SF,ARZ,1,MON2,ESP,8
SF,ARZ,1,SUNN,NBC,8
SF,ARZ,2,THUN,CBS,8
SF,ARZ,2,MON1,ESP,8
SF,ARZ,2,SUNN,NBC,8
SF,ARZ,3,THUN,CBS,8
SF,ARZ,3,MON1,ESP,8
SF,ARZ,3,SUNN,NBC,8
SF,ARZ,4,THUN,CBS,8
SF,ARZ,4,MON1,ESP,8
SF,ARZ,4,SUNN,NBC,8
SF,ARZ,5,THUN,CBS,8
SF,ARZ,5,MON1,ESP,8
SF,ARZ,5,SUNN,NBC,8
SF,ARZ,6,THUN,CBS,8
SF,ARZ,6,MON1,ESP,8
SF,ARZ,6,SUNN,NBC,8
SF,ARZ,7,THUN,CBS,8
SF,ARZ,7,MON1,ESP,8
SF,ARZ,7,SUNN,NBC,8
SF,ARZ,8,THUN,CBS,8
SF,ARZ,8,MON1,ESP,8
SF,ARZ,8,SUNN,NBC,8
SF,ARZ,9,THUN,CBS,8
SF,ARZ,9,MON1,ESP,8
SF,ARZ,9,SUNN,NBC,8
SF,ARZ,10,THUN,NFL,8
SF,ARZ,10,MON1,ESP,8
SF,ARZ,10,SUNN,NBC,8
SF,ARZ,11,THUN,NFL,8
SF,ARZ,11,MON1,ESP,8
SF,ARZ,11,SUNN,NBC,8
SF,ARZ,12,THUN,NBC,8
SF,ARZ,12,MON1,ESP,8
SF,ARZ,12,SUNN,NBC,8
SF,ARZ,13,THUN,NFL,8
SF,ARZ,13,MON1,ESP,8
SF,ARZ,13,SUNN,NBC,8
SF,ARZ,14,THUN,NFL,8
SF,ARZ,14,MON1,ESP,8
SF,ARZ,14,SUNN,NBC,8
SF,ARZ,15,THUN,NFL,8
SF,ARZ,15,MON1,ESP,8
SF,ARZ,15,SUNN,NBC,8
SF,ARZ,15,SATL,NFL,8
SF,ARZ,16,SATL,NFL,8
SF,ARZ,16,MON1,ESP,8
SF,ARZ,16,SUNN,NBC,8
SF,ARZ,1,SUND,FOX,6
SF,ARZ,2,SUND,FOX,6
SF,ARZ,3,SUND,FOX,6
SF,ARZ,4,SUND,FOX,6
SF,ARZ,5,SUND,FOX,6
SF,ARZ,6,SUND,FOX,6
SF,ARZ,7,SUND,FOX,6
SF,ARZ,8,SUND,FOX,6
SF,ARZ,9,SUND,FOX,6
SF,ARZ,10,SUND,FOX,6
SF,ARZ,11,SUND,FOX,6
SF,ARZ,12,SUND,FOX,6
SF,ARZ,13,SUND,FOX,6
SF,ARZ,14,SUND,FOX,6
SF,ARZ,15,SUND,FOX,6
SF,ARZ,16,SUND,FOX,6
SF,ARZ,1,SUNL,FOX,4
SF,ARZ,2,SUNL,FOX,4
SF,ARZ,3,SUNL,FOX,4
SF,ARZ,4,SUNL,FOX,4
SF,ARZ,5,SUNL,FOX,4
SF,ARZ,6,SUNL,FOX,4
SF,ARZ,7,SUNL,FOX,4
SF,ARZ,8,SUNL,FOX,4
SF,ARZ,9,SUNL,FOX,4
SF,ARZ,10,SUNL,FOX,4
SF,ARZ,11,SUNL,FOX,4
SF,ARZ,12,SUNL,FOX,4
SF,ARZ,13,SUNL,FOX,4
SF,ARZ,14,SUNL,FOX,4
SF,ARZ,15,SUNL,FOX,4
SF,ARZ,16,SUNL,FOX,4
SF,ARZ,16,SATE,NFL,6
SF,ARZ,15,SATE,NFL,6
SF,ARZ,17,SUNL,FOX,4
SF,ARZ,17,SUND,FOX,6
SEA,ARZ,1,THUN,NBC,10
SEA,ARZ,1,MON1,ESP,10
SEA,ARZ,1,MON2,ESP,10
SEA,ARZ,1,SUNN,NBC,10
SEA,ARZ,2,THUN,CBS,10
SEA,ARZ,2,MON1,ESP,10
SEA,ARZ,2,SUNN,NBC,10
SEA,ARZ,3,THUN,CBS,10
SEA,ARZ,3,MON1,ESP,10
SEA,ARZ,3,SUNN,NBC,10
SEA,ARZ,4,THUN,CBS,10
SEA,ARZ,4,MON1,ESP,10
SEA,ARZ,4,SUNN,NBC,10
SEA,ARZ,5,THUN,CBS,10
SEA,ARZ,5,MON1,ESP,10
SEA,ARZ,5,SUNN,NBC,10
SEA,ARZ,6,THUN,CBS,10
SEA,ARZ,6,MON1,ESP,10
SEA,ARZ,6,SUNN,NBC,10
SEA,ARZ,7,THUN,CBS,10
SEA,ARZ,7,MON1,ESP,10
SEA,ARZ,7,SUNN,NBC,10
SEA,ARZ,8,THUN,CBS,10
SEA,ARZ,8,MON1,ESP,10
SEA,ARZ,8,SUNN,NBC,10
SEA,ARZ,9,THUN,CBS,10
SEA,ARZ,9,MON1,ESP,10
SEA,ARZ,9,SUNN,NBC,10
SEA,ARZ,10,THUN,NFL,10
SEA,ARZ,10,MON1,ESP,10
SEA,ARZ,10,SUNN,NBC,10
SEA,ARZ,11,THUN,NFL,10
SEA,ARZ,11,MON1,ESP,10
SEA,ARZ,11,SUNN,NBC,10
SEA,ARZ,12,THUN,NBC,10
SEA,ARZ,12,MON1,ESP,10
SEA,ARZ,12,SUNN,NBC,10
SEA,ARZ,13,THUN,NFL,10
SEA,ARZ,13,MON1,ESP,10
SEA,ARZ,13,SUNN,NBC,10
SEA,ARZ,14,THUN,NFL,10
SEA,ARZ,14,MON1,ESP,10
SEA,ARZ,14,SUNN,NBC,10
SEA,ARZ,15,THUN,NFL,10
SEA,ARZ,15,MON1,ESP,10
SEA,ARZ,15,SUNN,NBC,10
SEA,ARZ,15,SATL,NFL,10
SEA,ARZ,16,SATL,NFL,10
SEA,ARZ,16,MON1,ESP,10
SEA,ARZ,16,SUNN,NBC,10
SEA,ARZ,1,SUND,FOX,7.5
SEA,ARZ,2,SUND,FOX,7.5
SEA,ARZ,3,SUND,FOX,7.5
SEA,ARZ,4,SUND,FOX,7.5
SEA,ARZ,5,SUND,FOX,7.5
SEA,ARZ,6,SUND,FOX,7.5
SEA,ARZ,7,SUND,FOX,7.5
SEA,ARZ,8,SUND,FOX,7.5
SEA,ARZ,9,SUND,FOX,7.5
SEA,ARZ,10,SUND,FOX,7.5
SEA,ARZ,11,SUND,FOX,7.5
SEA,ARZ,12,SUND,FOX,7.5
SEA,ARZ,13,SUND,FOX,7.5
SEA,ARZ,14,SUND,FOX,7.5
SEA,ARZ,15,SUND,FOX,7.5
SEA,ARZ,16,SUND,FOX,7.5
SEA,ARZ,1,SUNL,FOX,5
SEA,ARZ,2,SUNL,FOX,5
SEA,ARZ,3,SUNL,FOX,5
SEA,ARZ,4,SUNL,FOX,5
SEA,ARZ,5,SUNL,FOX,5
SEA,ARZ,6,SUNL,FOX,5
SEA,ARZ,7,SUNL,FOX,5
SEA,ARZ,8,SUNL,FOX,5
SEA,ARZ,9,SUNL,FOX,5
SEA,ARZ,10,SUNL,FOX,5
SEA,ARZ,11,SUNL,FOX,5
SEA,ARZ,12,SUNL,FOX,5
SEA,ARZ,13,SUNL,FOX,5
SEA,ARZ,14,SUNL,FOX,5
SEA,ARZ,15,SUNL,FOX,5
SEA,ARZ,16,SUNL,FOX,5
SEA,ARZ,16,SATE,NFL,7.5
SEA,ARZ,15,SATE,NFL,7.5
SEA,ARZ,17,SUNL,FOX,5
SEA,ARZ,17,SUND,FOX,7.5
DAL,ARZ,1,THUN,NBC,10
DAL,ARZ,1,MON1,ESP,10
DAL,ARZ,1,MON2,ESP,10
DAL,ARZ,1,SUNN,NBC,10
DAL,ARZ,2,THUN,CBS,10
DAL,ARZ,2,MON1,ESP,10
DAL,ARZ,2,SUNN,NBC,10
DAL,ARZ,3,THUN,CBS,10
DAL,ARZ,3,MON1,ESP,10
DAL,ARZ,3,SUNN,NBC,10
DAL,ARZ,4,THUN,CBS,10
DAL,ARZ,4,MON1,ESP,10
DAL,ARZ,4,SUNN,NBC,10
DAL,ARZ,5,THUN,CBS,10
DAL,ARZ,5,MON1,ESP,10
DAL,ARZ,5,SUNN,NBC,10
DAL,ARZ,6,THUN,CBS,10
DAL,ARZ,6,MON1,ESP,10
DAL,ARZ,6,SUNN,NBC,10
DAL,ARZ,7,THUN,CBS,10
DAL,ARZ,7,MON1,ESP,10
DAL,ARZ,7,SUNN,NBC,10
DAL,ARZ,8,THUN,CBS,10
DAL,ARZ,8,MON1,ESP,10
DAL,ARZ,8,SUNN,NBC,10
DAL,ARZ,9,THUN,CBS,10
DAL,ARZ,9,MON1,ESP,10
DAL,ARZ,9,SUNN,NBC,10
DAL,ARZ,10,THUN,NFL,10
DAL,ARZ,10,MON1,ESP,10
DAL,ARZ,10,SUNN,NBC,10
DAL,ARZ,11,THUN,NFL,10
DAL,ARZ,11,MON1,ESP,10
DAL,ARZ,11,SUNN,NBC,10
DAL,ARZ,12,THUN,NBC,10
DAL,ARZ,12,MON1,ESP,10
DAL,ARZ,12,SUNN,NBC,10
DAL,ARZ,13,THUN,NFL,10
DAL,ARZ,13,MON1,ESP,10
DAL,ARZ,13,SUNN,NBC,10
DAL,ARZ,14,THUN,NFL,10
DAL,ARZ,14,MON1,ESP,10
DAL,ARZ,14,SUNN,NBC,10
DAL,ARZ,15,THUN,NFL,10
DAL,ARZ,15,MON1,ESP,10
DAL,ARZ,15,SUNN,NBC,10
DAL,ARZ,15,SATL,NFL,10
DAL,ARZ,16,SATL,NFL,10
DAL,ARZ,16,MON1,ESP,10
DAL,ARZ,16,SUNN,NBC,10
DAL,ARZ,1,SUND,FOX,7.5
DAL,ARZ,2,SUND,FOX,7.5
DAL,ARZ,3,SUND,FOX,7.5
DAL,ARZ,4,SUND,FOX,7.5
DAL,ARZ,5,SUND,FOX,7.5
DAL,ARZ,6,SUND,FOX,7.5
DAL,ARZ,7,SUND,FOX,7.5
DAL,ARZ,8,SUND,FOX,7.5
DAL,ARZ,9,SUND,FOX,7.5
DAL,ARZ,10,SUND,FOX,7.5
DAL,ARZ,11,SUND,FOX,7.5
DAL,ARZ,12,SUND,FOX,7.5
DAL,ARZ,13,SUND,FOX,7.5
DAL,ARZ,14,SUND,FOX,7.5
DAL,ARZ,15,SUND,FOX,7.5
DAL,ARZ,16,SUND,FOX,7.5
DAL,ARZ,1,SUNL,FOX,5
DAL,ARZ,2,SUNL,FOX,5
DAL,ARZ,3,SUNL,FOX,5
DAL,ARZ,4,SUNL,FOX,5
DAL,ARZ,5,SUNL,FOX,5
DAL,ARZ,6,SUNL,FOX,5
DAL,ARZ,7,SUNL,FOX,5
DAL,ARZ,8,SUNL,FOX,5
DAL,ARZ,9,SUNL,FOX,5
DAL,ARZ,10,SUNL,FOX,5
DAL,ARZ,11,SUNL,FOX,5
DAL,ARZ,12,SUNL,FOX,5
DAL,ARZ,13,SUNL,FOX,5
DAL,ARZ,14,SUNL,FOX,5
DAL,ARZ,15,SUNL,FOX,5
DAL,ARZ,16,SUNL,FOX,5
DAL,ARZ,16,SATE,NFL,7.5
DAL,ARZ,15,SATE,NFL,7.5
NYG,ARZ,1,THUN,NBC,10
NYG,ARZ,1,MON1,ESP,10
NYG,ARZ,1,MON2,ESP,10
NYG,ARZ,1,SUNN,NBC,10
NYG,ARZ,2,THUN,CBS,10
NYG,ARZ,2,MON1,ESP,10
NYG,ARZ,2,SUNN,NBC,10
NYG,ARZ,3,THUN,CBS,10
NYG,ARZ,3,MON1,ESP,10
NYG,ARZ,3,SUNN,NBC,10
NYG,ARZ,4,THUN,CBS,10
NYG,ARZ,4,MON1,ESP,10
NYG,ARZ,4,SUNN,NBC,10
NYG,ARZ,5,THUN,CBS,10
NYG,ARZ,5,MON1,ESP,10
NYG,ARZ,5,SUNN,NBC,10
NYG,ARZ,6,THUN,CBS,10
NYG,ARZ,6,MON1,ESP,10
NYG,ARZ,6,SUNN,NBC,10
NYG,ARZ,7,THUN,CBS,10
NYG,ARZ,7,MON1,ESP,10
NYG,ARZ,7,SUNN,NBC,10
NYG,ARZ,8,THUN,CBS,10
NYG,ARZ,8,MON1,ESP,10
NYG,ARZ,8,SUNN,NBC,10
NYG,ARZ,9,THUN,CBS,10
NYG,ARZ,9,MON1,ESP,10
NYG,ARZ,9,SUNN,NBC,10
NYG,ARZ,10,THUN,NFL,10
NYG,ARZ,10,MON1,ESP,10
NYG,ARZ,10,SUNN,NBC,10
NYG,ARZ,11,THUN,NFL,10
NYG,ARZ,11,MON1,ESP,10
NYG,ARZ,11,SUNN,NBC,10
NYG,ARZ,12,THUN,NBC,10
NYG,ARZ,12,MON1,ESP,10
NYG,ARZ,12,SUNN,NBC,10
NYG,ARZ,13,THUN,NFL,10
NYG,ARZ,13,MON1,ESP,10
NYG,ARZ,13,SUNN,NBC,10
NYG,ARZ,14,THUN,NFL,10
NYG,ARZ,14,MON1,ESP,10
NYG,ARZ,14,SUNN,NBC,10
NYG,ARZ,15,THUN,NFL,10
NYG,ARZ,15,MON1,ESP,10
NYG,ARZ,15,SUNN,NBC,10
NYG,ARZ,15,SATL,NFL,10
NYG,ARZ,16,SATL,NFL,10
NYG,ARZ,16,MON1,ESP,10
NYG,ARZ,16,SUNN,NBC,10
NYG,ARZ,1,SUND,FOX,7.5
NYG,ARZ,2,SUND,FOX,7.5
NYG,ARZ,3,SUND,FOX,7.5
NYG,ARZ,4,SUND,FOX,7.5
NYG,ARZ,5,SUND,FOX,7.5
NYG,ARZ,6,SUND,FOX,7.5
NYG,ARZ,7,SUND,FOX,7.5
NYG,ARZ,8,SUND,FOX,7.5
NYG,ARZ,9,SUND,FOX,7.5
NYG,ARZ,10,SUND,FOX,7.5
NYG,ARZ,11,SUND,FOX,7.5
NYG,ARZ,12,SUND,FOX,7.5
NYG,ARZ,13,SUND,FOX,7.5
NYG,ARZ,14,SUND,FOX,7.5
NYG,ARZ,15,SUND,FOX,7.5
NYG,ARZ,16,SUND,FOX,7.5
NYG,ARZ,1,SUNL,FOX,5
NYG,ARZ,2,SUNL,FOX,5
NYG,ARZ,3,SUNL,FOX,5
NYG,ARZ,4,SUNL,FOX,5
NYG,ARZ,5,SUNL,FOX,5
NYG,ARZ,6,SUNL,FOX,5
NYG,ARZ,7,SUNL,FOX,5
NYG,ARZ,8,SUNL,FOX,5
NYG,ARZ,9,SUNL,FOX,5
NYG,ARZ,10,SUNL,FOX,5
NYG,ARZ,11,SUNL,FOX,5
NYG,ARZ,12,SUNL,FOX,5
NYG,ARZ,13,SUNL,FOX,5
NYG,ARZ,14,SUNL,FOX,5
NYG,ARZ,15,SUNL,FOX,5
NYG,ARZ,16,SUNL,FOX,5
NYG,ARZ,16,SATE,NFL,7.5
NYG,ARZ,15,SATE,NFL,7.5
JAC,ARZ,1,SUNL,CBS,2
JAC,ARZ,2,SUNL,CBS,2
JAC,ARZ,3,SUNL,CBS,2
JAC,ARZ,4,SUNL,CBS,2
JAC,ARZ,5,SUNL,CBS,2
JAC,ARZ,6,SUNL,CBS,2
JAC,ARZ,7,SUNL,CBS,2
JAC,ARZ,8,SUNL,CBS,2
JAC,ARZ,9,SUNL,CBS,2
JAC,ARZ,10,SUNL,CBS,2
JAC,ARZ,11,SUNL,CBS,2
JAC,ARZ,12,SUNL,CBS,2
JAC,ARZ,13,SUNL,CBS,2
JAC,ARZ,14,SUNL,CBS,2
JAC,ARZ,15,SUNL,CBS,2
JAC,ARZ,16,SUNL,CBS,2
TEN,ARZ,1,SUNL,CBS,2
TEN,ARZ,2,SUNL,CBS,2
TEN,ARZ,3,SUNL,CBS,2
TEN,ARZ,4,SUNL,CBS,2
TEN,ARZ,5,SUNL,CBS,2
TEN,ARZ,6,SUNL,CBS,2
TEN,ARZ,7,SUNL,CBS,2
TEN,ARZ,8,SUNL,CBS,2
TEN,ARZ,9,SUNL,CBS,2
TEN,ARZ,10,SUNL,CBS,2
TEN,ARZ,11,SUNL,CBS,2
TEN,ARZ,12,SUNL,CBS,2
TEN,ARZ,13,SUNL,CBS,2
TEN,ARZ,14,SUNL,CBS,2
TEN,ARZ,15,SUNL,CBS,2
TEN,ARZ,16,SUNL,CBS,2
TB,ARZ,1,SUNL,FOX,2
TB,ARZ,2,SUNL,FOX,2
TB,ARZ,3,SUNL,FOX,2
TB,ARZ,4,SUNL,FOX,2
TB,ARZ,5,SUNL,FOX,2
TB,ARZ,6,SUNL,FOX,2
TB,ARZ,7,SUNL,FOX,2
TB,ARZ,8,SUNL,FOX,2
TB,ARZ,9,SUNL,FOX,2
TB,ARZ,10,SUNL,FOX,2
TB,ARZ,11,SUNL,FOX,2
TB,ARZ,12,SUNL,FOX,2
TB,ARZ,13,SUNL,FOX,2
TB,ARZ,14,SUNL,FOX,2
TB,ARZ,15,SUNL,FOX,2
TB,ARZ,16,SUNL,FOX,2
ARZ,LAR,1,SUNL,FOX,2
ARZ,LAR,2,SUNL,FOX,2
ARZ,LAR,3,SUNL,FOX,2
ARZ,LAR,4,SUNL,FOX,2
ARZ,LAR,5,SUNL,FOX,2
ARZ,LAR,6,SUNL,FOX,2
ARZ,LAR,7,SUNL,FOX,2
ARZ,LAR,8,SUNL,FOX,2
ARZ,LAR,9,SUNL,FOX,2
ARZ,LAR,10,SUNL,FOX,2
ARZ,LAR,11,SUNL,FOX,2
ARZ,LAR,12,SUNL,FOX,2
ARZ,LAR,13,SUNL,FOX,2
ARZ,LAR,14,SUNL,FOX,2
ARZ,LAR,15,SUNL,FOX,2
ARZ,LAR,16,SUNL,FOX,2
ARZ,LAR,17,SUNL,FOX,2
SF,LAR,1,SUNL,FOX,2
SF,LAR,2,SUNL,FOX,2
SF,LAR,3,SUNL,FOX,2
SF,LAR,4,SUNL,FOX,2
SF,LAR,5,SUNL,FOX,2
SF,LAR,6,SUNL,FOX,2
SF,LAR,7,SUNL,FOX,2
SF,LAR,8,SUNL,FOX,2
SF,LAR,9,SUNL,FOX,2
SF,LAR,10,SUNL,FOX,2
SF,LAR,11,SUNL,FOX,2
SF,LAR,12,SUNL,FOX,2
SF,LAR,13,SUNL,FOX,2
SF,LAR,14,SUNL,FOX,2
SF,LAR,15,SUNL,FOX,2
SF,LAR,16,SUNL,FOX,2
SF,LAR,17,SUNL,FOX,2
SEA,LAR,1,SUND,FOX,4.5
SEA,LAR,2,SUND,FOX,4.5
SEA,LAR,3,SUND,FOX,4.5
SEA,LAR,4,SUND,FOX,4.5
SEA,LAR,5,SUND,FOX,4.5
SEA,LAR,6,SUND,FOX,4.5
SEA,LAR,7,SUND,FOX,4.5
SEA,LAR,8,SUND,FOX,4.5
SEA,LAR,9,SUND,FOX,4.5
SEA,LAR,10,SUND,FOX,4.5
SEA,LAR,11,SUND,FOX,4.5
SEA,LAR,12,SUND,FOX,4.5
SEA,LAR,13,SUND,FOX,4.5
SEA,LAR,14,SUND,FOX,4.5
SEA,LAR,15,SUND,FOX,4.5
SEA,LAR,16,SUND,FOX,4.5
SEA,LAR,1,SUNL,FOX,3
SEA,LAR,2,SUNL,FOX,3
SEA,LAR,3,SUNL,FOX,3
SEA,LAR,4,SUNL,FOX,3
SEA,LAR,5,SUNL,FOX,3
SEA,LAR,6,SUNL,FOX,3
SEA,LAR,7,SUNL,FOX,3
SEA,LAR,8,SUNL,FOX,3
SEA,LAR,9,SUNL,FOX,3
SEA,LAR,10,SUNL,FOX,3
SEA,LAR,11,SUNL,FOX,3
SEA,LAR,12,SUNL,FOX,3
SEA,LAR,13,SUNL,FOX,3
SEA,LAR,14,SUNL,FOX,3
SEA,LAR,15,SUNL,FOX,3
SEA,LAR,16,SUNL,FOX,3
SEA,LAR,16,SATE,NFL,4.5
SEA,LAR,15,SATE,NFL,4.5
SEA,LAR,17,SUNL,FOX,3
PHI,LAR,1,SUNL,FOX,2
PHI,LAR,2,SUNL,FOX,2
PHI,LAR,3,SUNL,FOX,2
PHI,LAR,4,SUNL,FOX,2
PHI,LAR,5,SUNL,FOX,2
PHI,LAR,6,SUNL,FOX,2
PHI,LAR,7,SUNL,FOX,2
PHI,LAR,8,SUNL,FOX,2
PHI,LAR,9,SUNL,FOX,2
PHI,LAR,10,SUNL,FOX,2
PHI,LAR,11,SUNL,FOX,2
PHI,LAR,12,SUNL,FOX,2
PHI,LAR,13,SUNL,FOX,2
PHI,LAR,14,SUNL,FOX,2
PHI,LAR,15,SUNL,FOX,2
PHI,LAR,16,SUNL,FOX,2
WAS,LAR,1,SUNL,FOX,2
WAS,LAR,2,SUNL,FOX,2
WAS,LAR,3,SUNL,FOX,2
WAS,LAR,4,SUNL,FOX,2
WAS,LAR,5,SUNL,FOX,2
WAS,LAR,6,SUNL,FOX,2
